"id","專案區位","專案代碼","專案名稱","系統樹木","專案樹木","樹種編號","樹種名稱","X坐標","Y坐標","狀況","註記","樹木備註","樹高（公尺）","胸徑（公分）","調查備註","調查時間","碳儲存量","推估年碳吸存量"
"165","高雄港","16","港區植栽14區","173","173","0268","榕樹","120.28349965","22.596512554","正常","無","無","3.3","52.8",,"2022-11-21 00:00:00","384.91","9.64"
"166","高雄港","16","港區植栽14區","177","177","0363","蘭嶼羅漢松","120.28363108","22.596372953","正常","無","無","3.1","7.9",,"2022-11-21 00:00:00","10.17","1.38"
"167","高雄港","16","港區植栽14區","175","175","0299","蒲葵","120.28355732","22.596474172","正常","無","無","5.6","21.6",,"2022-11-21 00:00:00","146.95","8.11"
"168","高雄港","16","港區植栽14區","174","174","0328","龍柏","120.28360292","22.596445694","正常","無","無","3.6","9.7",,"2022-11-21 00:00:00","19.07","2.16"
"169","高雄港","16","港區植栽14區","176","176","0299","蒲葵","120.28359621","22.596392454","正常","無","無","5.63","20.1",,"2022-11-21 00:00:00","127.93","7.53"
"170","高雄港","8","港區植栽6區","181","181","0060","水黃皮","120.29145984","22.604708882","正常","無",,"5","23.9",,"2022-11-22 00:00:00","222.77","11.25"
"171","高雄港","8","港區植栽6區","180","180","0060","水黃皮","120.29152892","22.604549788","正常","無",,"5","23.1","下10cm","2022-11-22 00:00:00","208.11","10.82"
"172","高雄港","8","港區植栽6區","182","182","0060","水黃皮","120.29140953","22.604877879","正常","無",,"6.35","24.6",,"2022-11-22 00:00:00","299.73","14.75"
"173","高雄港","14","港區植栽12區","183","183","0118","肯氏南洋杉","120.30853539","22.559203508","正常","無","無","11","24.3",,"2022-11-22 00:00:00","328.78","16.36"
"174","高雄港","8","港區植栽6區","184","184","0060","水黃皮","120.29132099","22.60512178","正常","無",,"5.23","22.4",,"2022-11-22 00:00:00","204.69","10.94"
"175","高雄港","14","港區植栽12區","185","185","0299","蒲葵","120.30845761","22.559180286","正常","無",,"5.18","16.8",,"2022-11-22 00:00:00","82.23","5.68"
"176","高雄港","14","港區植栽12區","187","187","0299","蒲葵","120.30852735","22.559121458","正常","無","無","5.78","16.8",,"2022-11-22 00:00:00","91.75","6.34"
"177","高雄港","8","港區植栽6區","186","186","0236","菩提樹","120.29120823","22.605448632","正常","無",,"11.12","72.7","菩提樹纏繞","2022-11-22 00:00:00","3305.5","62.43"
"178","高雄港","14","港區植栽12區","188","188","0299","蒲葵","120.30838251","22.55926698","正常","無",,"5.09","18.9",,"2022-11-22 00:00:00","102.26","6.36"
"179","高雄港","14","港區植栽12區","190","190","0299","蒲葵","120.30829936","22.559363582","正常","無",,"5.76","19.2",,"2022-11-22 00:00:00","119.42","7.33"
"180","高雄港","17","港區植栽15區","189","189","0255","黃槿","120.31457835","22.547036374","傾斜","無",,"4.46","9.2",,"2022-11-22 00:00:00","17.68","2.1"
"181","高雄港","8","港區植栽6區","191","191","0297","臺灣欒樹","120.29104736","22.605919098","正常","無",,"3.3","8.4",,"2022-11-22 00:00:00","14.91","1.92"
"182","高雄港","14","港區植栽12區","192","192","0299","蒲葵","120.30822694","22.559447799","正常","無",,"5.24","17.9",,"2022-11-22 00:00:00","94.43","6.16"
"183","高雄港","17","港區植栽15區","194","194","0367","鐵色","120.31480091","22.546682135","正常","需加強維護",,"5.16","6.5",,"2022-11-22 00:00:00","16.92","2.75"
"184","高雄港","14","港區植栽12區","195","195","0299","蒲葵","120.30814245","22.559575983","正常","無","無","6.09","17.1",,"2022-11-22 00:00:00","100.16","6.81"
"185","高雄港","17","港區植栽15區","197","197","0255","黃槿","120.31503148","22.546399734","正常","無",,"3.56","8.3",,"2022-11-22 00:00:00","11.49","1.49"
"186","高雄港","8","港區植栽6區","196","196","0060","水黃皮","120.29098136","22.605941384","正常","無","無","3.3","1",,"2022-11-22 00:00:00","0.26","0.25"
"187","高雄港","14","港區植栽12區","198","198","0299","蒲葵","120.30803114","22.559745036","正常","無","無","6.45","19",,"2022-11-22 00:00:00","130.96","8.11"
"188","高雄港","8","港區植栽6區","199","199","0297","臺灣欒樹","120.29100113","22.605992144","正常","無",,"5","9.3",,"2022-11-22 00:00:00","27.69","3.25"
"189","高雄港","17","港區植栽15區","200","200","0255","黃槿","120.31515488","22.546221375","正常","無",,"4.16","8",,"2022-11-22 00:00:00","12.47","1.68"
"190","高雄港","8","港區植栽6區","201","201","0060","水黃皮","120.2909462","22.606008239","正常","無","無","4.2","15.1","斷幹","2022-11-22 00:00:00","74.7","5.67"
"191","高雄港","14","港區植栽12區","202","202","0299","蒲葵","120.30786752","22.559902323","正常","無","無","6.85","17.6",,"2022-11-22 00:00:00","119.34","7.91"
"192","高雄港","8","港區植栽6區","203","203","0060","水黃皮","120.29086037","22.606120903","正常","無","無","5.1","16.9",,"2022-11-22 00:00:00","113.61","7.81"
"193","高雄港","17","港區植栽15區","204","204","0367","鐵色","120.31534255","22.546018244","正常","需加強維護","缺水","5.01","7.1",,"2022-11-22 00:00:00","19.6","2.94"
"194","高雄港","14","港區植栽12區","205","205","0299","蒲葵","120.30772268","22.56003484","正常","無","無","5.14","19.3",,"2022-11-22 00:00:00","107.68","6.58"
"195","高雄港","8","港區植栽6區","206","206","0060","水黃皮","120.29061297","22.606419277","正常","無",,"4.08","13.7",,"2022-11-22 00:00:00","59.73","4.95"
"196","高雄港","17","港區植栽15區","207","207","0055","毛柿","120.31547948","22.545827498","枯萎","需加強維護","缺水","3.65","5.4",,"2022-11-22 00:00:00","7.51","1.45"
"197","高雄港","14","港區植栽12區","208","208","0299","蒲葵","120.30755102","22.560166119","正常","無","無","5.1","16.9",,"2022-11-22 00:00:00","81.92","5.63"
"198","高雄港","8","港區植栽6區","209","209","0060","水黃皮","120.29049488","22.606523274","正常","無",,"4.2","18",,"2022-11-22 00:00:00","106.14","6.9"
"199","高雄港","17","港區植栽15區","210","210","0367","鐵色","120.31558924","22.545681342","正常","無",,"4.87","9",,"2022-11-22 00:00:00","30.62","3.7"
"200","高雄港","8","港區植栽6區","211","211","0060","水黃皮","120.29037296","22.606632224","正常","無","無","5","16.9",,"2022-11-22 00:00:00","111.39","7.65"
"201","高雄港","17","港區植栽15區","212","212","0255","黃槿","120.31574206","22.545527755","傾斜","無",,"3.77","8.3",,"2022-11-22 00:00:00","12.17","1.58"
"202","高雄港","8","港區植栽6區","213","213","0060","水黃皮","120.2897727","22.607020356","正常","無",,"3.3","9.6",,"2022-11-22 00:00:00","23.72","2.71"
"203","高雄港","17","港區植栽15區","214","214","0367","鐵色","120.31586272","22.545381598","正常","無",,"6.08","6.5",,"2022-11-22 00:00:00","19.94","3.23"
"204","高雄港","8","港區植栽6區","216","216","0060","水黃皮","120.28963658","22.607076687","正常","無",,"5.4","17",,"2022-11-22 00:00:00","121.73","8.32"
"205","高雄港","17","港區植栽15區","215","215","0255","黃槿","120.31599716","22.545235442","正常","無",,"4.52","10.1",,"2022-11-22 00:00:00","21.6","2.35"
"206","高雄港","8","港區植栽6區","218","218","0060","水黃皮","120.28938854","22.607190589","正常","無",,"4.1","13.1",,"2022-11-22 00:00:00","54.88","4.74"
"207","高雄港","14","港區植栽12區","217","217","0236","菩提樹","120.3079319","22.559867645","正常","無","無","14.54","91.4",,"2022-11-22 00:00:00","6831.57","105.46"
"208","高雄港","17","港區植栽15區","219","219","0331","檄樹","120.31612857","22.5450769","正常","需加強維護","缺水","3.02","6.1",,"2022-11-22 00:00:00","6.32","1.09"
"209","高雄港","8","港區植栽6區","221","221","0060","水黃皮","120.28932815","22.607217826","正常","無",,"5.8","22.7",,"2022-11-22 00:00:00","233.11","12.32"
"210","高雄港","17","港區植栽15區","222","222","0255","黃槿","120.31623811","22.54491588","正常","無",,"4.97","9.2",,"2022-11-22 00:00:00","19.7","2.34"
"211","高雄港","14","港區植栽12區","220","220","0236","菩提樹","120.30810892","22.559745036","正常","無","無","12.5","95.5",,"2022-11-22 00:00:00","6411.81","95.23"
"212","高雄港","17","港區植栽15區","224","224","0367","鐵色","120.31635656","22.544784586","正常","無",,"4.71","7.5",,"2022-11-22 00:00:00","20.56","2.93"
"213","高雄港","8","港區植栽6區","223","223","0060","水黃皮","120.28919808","22.607273538","正常","無",,"4.07","15.2",,"2022-11-22 00:00:00","73.35","5.54"
"214","高雄港","8","港區植栽6區","226","226","0060","水黃皮","120.28912028","22.607311918","正常","無",,"3.98","9.2","岔10.8","2022-11-22 00:00:00","26.28","3.11"
"215","高雄港","17","港區植栽15區","227","227","0255","黃槿","120.31646119","22.544635952","正常","無",,"3.57","7.4",,"2022-11-22 00:00:00","9.16","1.32"
"216","高雄港","14","港區植栽12區","225","225","0118","肯氏南洋杉","120.30816256","22.559720266","正常","無","無","14.56","23.7",,"2022-11-22 00:00:00","413.97","21.05"
"217","高雄港","8","港區植栽6區","228","228","0060","水黃皮","120.28894863","22.60739982","正常","無",,"5.8","10.5",,"2022-11-22 00:00:00","49.88","5.24"
"218","高雄港","17","港區植栽15區","229","229","0367","鐵色","120.31660582","22.544462545","正常","無",,"4.31","7.3","缺水","2022-11-22 00:00:00","17.83","2.6"
"219","高雄港","14","港區植栽12區","230","230","0236","菩提樹","120.30819877","22.559699831","正常","無","無","12.66","58.7",,"2022-11-22 00:00:00","2453.43","55.95"
"220","高雄港","8","港區植栽6區","232","232","0060","水黃皮","120.28882652","22.607454294","正常","無",,"3.8","14.1",,"2022-11-22 00:00:00","58.93","4.76"
"221","高雄港","17","港區植栽15區","233","233","0346","瓊崖海棠","120.31675926","22.544299047","正常","無",,"4.43","7.2",,"2022-11-22 00:00:00","14.77","2.18"
"222","高雄港","8","港區植栽6區","235","235","0060","水黃皮","120.28872333","22.607493912","正常","無",,"3.8","10",,"2022-11-22 00:00:00","29.64","3.26"
"223","高雄港","17","港區植栽15區","237","237","0346","瓊崖海棠","120.31701916","22.544110777","正常","無",,"4.54","7.6",,"2022-11-22 00:00:00","16.87","2.37"
"224","高雄港","14","港區植栽12區","231","231","0236","菩提樹","120.30827388","22.559597037","正常","無","無","12.3","55.8","上移10公分","2022-11-22 00:00:00","2153.96","51.36"
"225","高雄港","8","港區植栽6區","238","238","0060","水黃皮","120.28862676","22.607544672","正常","無",,"3.2","5.3","斷幹","2022-11-22 00:00:00","7.01","1.37"
"226","高雄港","17","港區植栽15區","239","239","0346","瓊崖海棠","120.31718276","22.543912597","正常","無",,"6.06","7.2",,"2022-11-22 00:00:00","20.2","2.99"
"227","高雄港","14","港區植栽12區","234","234","0236","菩提樹","120.30841737","22.559432937","正常","無","無","11.66","43.9",,"2022-11-22 00:00:00","1263.84","37.24"
"228","高雄港","17","港區植栽15區","240","240","0013","大葉山欖","120.31733831","22.543734234","正常","無",,"4.46","6.2",,"2022-11-22 00:00:00","9.57","1.63"
"229","高雄港","17","港區植栽15區","241","241","0346","瓊崖海棠","120.31749387","22.543550918","正常","無",,"4.67","7.3",,"2022-11-22 00:00:00","16.01","2.33"
"230","高雄港","14","港區植栽12區","236","236","0236","菩提樹","120.30860781","22.559279365","正常","無","無","14","57.3",,"2022-11-22 00:00:00","2585.24","60.22"
"231","高雄港","17","港區植栽15區","242","242","0346","瓊崖海棠","120.3177138","22.543305669","正常","無",,"4.82","5.6",,"2022-11-22 00:00:00","9.72","1.81"
"232","高雄港","17","港區植栽15區","243","243","0346","瓊崖海棠","120.31794175","22.543035647","正常","無",,"4.4","6.5",,"2022-11-22 00:00:00","11.96","1.94"
"233","高雄港","17","港區植栽15區","244","244","0346","瓊崖海棠","120.31816442","22.542773057","枯立木","無",,"4.86","6.6",,"2022-11-22 00:00:00","13.62","2.18"
"234","高雄港","17","港區植栽15區","245","245","0346","瓊崖海棠","120.31850533","22.542366784","枯立木","無",,"3.98","4.9",,"2022-11-22 00:00:00","6.15","1.29"
"235","高雄港","17","港區植栽15區","246","246","0346","瓊崖海棠","120.31884326","22.541967941","正常","無",,"5.24","6.8",,"2022-11-22 00:00:00","15.58","2.43"
"236","高雄港","14","港區植栽12區","247","247","0054","木賊葉木麻黃","120.30907452","22.558543702","正常","無",,"10","28.2","上移30公分","2022-11-22 00:00:00","558.7","24.35"
"237","高雄港","14","港區植栽12區","248","248","0198","馬拉巴栗","120.3092274","22.558571568","正常","無","無","4","7.1","5.7","2022-11-22 00:00:00","10.07","1.51"
"238","高雄港","17","港區植栽15區","250","250","0346","瓊崖海棠","120.3190551","22.541710303","枯萎","需加強維護",,"5.02","6",,"2022-11-22 00:00:00","11.62","2.03"
"239","高雄港","14","港區植栽12區","249","249","0256","黑板樹","120.30926764","22.558516455","正常","無","無","11.2","44.3","25.8 7.7","2022-11-22 00:00:00","940.45","27.5"
"240","高雄港","8","港區植栽6區","251","251","0060","水黃皮","120.28817195","22.607766284","正常","無",,"5.2","12.1",,"2022-11-22 00:00:00","59.38","5.5"
"241","高雄港","8","港區植栽6區","252","252","0060","水黃皮","120.28800178","22.607836853","正常","無",,"3.5","10.1","傾斜","2022-11-22 00:00:00","27.85","3.03"
"242","高雄港","14","港區植栽12區","253","253","0122","金龜樹","120.30931591","22.558412421","正常","無","無","6.62","20.6",,"2022-11-22 00:00:00","208.18","11.99"
"243","高雄港","8","港區植栽6區","255","255","0060","水黃皮","120.28790252","22.607883899","正常","無",,"5.2","16.1",,"2022-11-22 00:00:00","105.13","7.55"
"244","高雄港","8","港區植栽6區","257","257","0060","水黃皮","120.28777499","22.607932183","正常","無",,"4.5","6.4",,"2022-11-22 00:00:00","14.38","2.36"
"245","高雄港","17","港區植栽15區","256","256","0346","瓊崖海棠","120.31930189","22.541427892","枯萎","需加強維護","缺水","4.43","5.5",,"2022-11-22 00:00:00","8.62","1.63"
"246","高雄港","8","港區植栽6區","258","258","0060","水黃皮","120.28763561","22.608006466","正常","無",,"4","12.2",,"2022-11-22 00:00:00","46.44","4.27"
"247","高雄港","14","港區植栽12區","254","254","0122","金龜樹","120.30939906","22.55832325","正常","無","無","9.48","16.3","分枝2 上移20公分 6.9 
3 上移15公分 17.2","2022-11-22 00:00:00","186.65","13.24"
"248","高雄港","14","港區植栽12區","259","259","0122","金龜樹","120.30945003","22.558258848","正常","無","無","5.41","15.6","全部上移30公分
4.6 5.1 9.1 ","2022-11-22 00:00:00","97.56","7.2"
"249","高雄港","17","港區植栽15區","261","261","0346","瓊崖海棠","120.31953257","22.541138048","正常","無",,"6.46","6.2",,"2022-11-22 00:00:00","15.97","2.71"
"250","高雄港","14","港區植栽12區","260","260","0122","金龜樹","120.30950367","22.558191969","正常","無","無","9","13.1","下移15公分
3 8.9 9.2","2022-11-22 00:00:00","114.45","9.88"
"251","高雄港","17","港區植栽15區","263","263","0346","瓊崖海棠","120.31977395","22.540872977","正常","無",,"4.99","5.3",,"2022-11-22 00:00:00","9.01","1.77"
"252","高雄港","14","港區植栽12區","262","262","0122","金龜樹","120.30957609","22.558110228","正常","無","無","7.26","15.8","17.4","2022-11-22 00:00:00","134.3","9.8"
"253","高雄港","17","港區植栽15區","264","264","0346","瓊崖海棠","120.32000603","22.540568268","正常","無",,"4.68","7.1",,"2022-11-22 00:00:00","15.17","2.28"
"254","高雄港","14","港區植栽12區","265","265","0054","木賊葉木麻黃","120.30952244","22.558097843","正常","無","無","14.78","25.2","25.8","2022-11-22 00:00:00","659.41","31.76"
